idinsert,folio,integrante,entidad,munici,locali,maq,sexo,edad,meses,intsel,intsel2,perc101,perc102,perc103,perc104,perc104aj,perc105aj,perc105,perc106,perc107,perc108,perc109,perc110,perc110aj,perc111,perc111aj,perc112,perc113,perc114,perc115,perc116,perc117,perc118,perc119,perc120,perc121,perc122,perc123,perc124,perc125,perc126,perc127,perc128,perc129,perc130,perc131,perc132,perc133,perc134,perc135,perc136,perc137,perc138,perc139,perc140,perc141,perc142,perc143,perc144,perc145,perc146,perc147,perc148,perc149,perc150,perc151,perc152,perc153,perc154,perc155,perc156,perc157,perc158,perc159,perc160,perc161,perc162,perc163,perc164,tiempo_gen,est_var,region_h,code_upm,rural,c1,ponde_f,etapa_af,etapa_fv
1065043,24028000133550090081,1,24,028,0001,MC033,1,56,9,1,10,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,4,2,4,1,1,1,1,1,1,1,2,3,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2016/10/25,24002,2,1o77,2,1,6769.834827300724,5,3
1065038,24028000133550090131,2,24,028,0001,MC033,1,20,11,1,10,1,1,,1,1,1,1,1,2,2,1,,2,,2,1,1,2,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,3,3,3,2,3,3,2,3,2,1,1,1,1,1,1,3,2,3,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,1,2016/10/25,24002,2,1o77,2,1,38797.30114322981,5,2
1065754,24028000133550120051,1,24,028,0001,MC035,2,40,6,1,10,1,1,,1,1,1,1,2,2,1,,2,2,1,1,2,2,1,3,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,4,1,3,3,3,1,2,3,2,1,1,1,1,1,1,3,1,3,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2016/10/25,24002,2,1o77,2,1,4455.883160967066,5,3
1065721,24028000133550120131,1,24,028,0001,MC035,2,49,10,1,10,2,2,1,,2,2,,1,2,1,,2,2,2,2,2,2,1,3,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,4,2,2,2,3,2,2,3,3,88,1,1,1,1,1,4,,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2016/10/25,24002,2,1o77,2,1,4455.883160967066,2,3
1064291,24028000133550270011,2,24,028,0001,MC031,2,23,1,1,13,1,1,,2,2,1,1,2,2,1,,1,1,1,1,2,2,3,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,3,3,3,3,3,1,3,1,1,1,1,1,2,2,3,2,2,1,3,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2016/10/25,24002,2,1o77,2,1,97513.05692630759,3,5
1064294,24028000133550270131,1,24,028,0001,MC031,2,42,2,1,,1,1,,1,1,1,1,1,2,1,,2,2,1,1,1,2,2,1,2,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1,3,3,3,1,2,3,2,2,1,1,1,2,1,3,3,3,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2016/10/25,24002,2,1o77,2,1,15038.605668263852,5,3
1064289,24028000138530070321,1,24,028,0001,MC031,2,43,10,1,10,2,1,,2,2,2,2,2,1,1,,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,88,3,4,3,4,1,1,1,1,1,1,1,2,3,3,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2016/10/25,24002,2,1o78,2,1,13887.573926731347,3,3
1064290,24028000138530070481,1,24,028,0001,MC031,2,23,1,1,,2,2,1,,2,2,,1,2,2,2,,2,,2,2,1,4,3,1,2,2,2,1,2,2,1,2,1,1,1,1,2,1,4,2,2,3,2,4,2,4,2,1,1,1,1,1,1,3,2,2,2,2,1,1,1,88,1,1,1,1,2,1,1,2,2,2,2016/10/25,24002,2,1o78,2,1,45024.778784627764,2,1
1065026,24028000138530240031,1,24,028,0001,MC033,2,45,7,1,13,1,1,,1,1,1,1,1,1,1,,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,1,3,3,2,1,1,1,1,1,1,2,3,2,1,1,1,1,1,88,1,1,1,1,2,2,1,1,2,1,2016/10/25,24002,2,1o78,2,1,12137.039398151766,5,5
1065029,24028000138530240171,1,24,028,0001,MC033,2,49,8,1,,1,1,,1,1,1,1,1,2,1,,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,3,3,2,3,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2016/10/25,24002,2,1o78,2,1,12137.039398151766,5,3
1065715,24028000138530340241,1,24,028,0001,MC035,1,51,11,1,,1,1,,2,2,1,1,1,1,1,,2,2,1,1,1,1,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,4,1,2,4,1,1,1,1,1,1,3,4,3,3,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2016/10/25,24002,2,1o78,2,1,78286.36994290554,3,3
1063969,24029000100950040011,1,24,029,0001,MC031,2,42,0,1,10,1,1,,1,1,1,1,2,1,1,,2,2,2,2,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,3,88,1,4,3,3,2,1,1,1,1,1,1,2,4,3,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2016/10/25,24002,2,1o41,2,1,24300.34944435149,5,3
1063971,24029000100950040021,1,24,029,0001,MC031,2,35,3,1,10,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,3,3,3,1,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2016/10/25,24002,2,1o41,2,1,12150.174722175745,5,5
1063964,24029000100950040031,1,24,029,0001,MC031,2,51,8,1,,2,2,1,,2,2,,2,2,1,,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,3,2,3,4,3,3,2,1,1,1,1,1,1,4,,3,2,2,2,3,1,2,2,1,2,1,2,2,1,2,2,1,2016/10/25,24002,2,1o41,2,1,12150.174722175745,2,3
1063965,24029000100950040041,1,24,029,0001,MC031,2,49,9,1,10,1,1,,2,2,1,1,1,2,1,,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,1,1,2,1,1,1,4,3,3,88,3,4,2,3,2,2,1,1,1,1,1,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2016/10/25,24002,2,1o41,2,1,12150.174722175745,3,5
1064641,24029000100950070071,1,24,029,0001,MC033,1,21,0,1,10,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,4,2,3,3,3,2,1,3,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2016/10/25,24002,2,1o41,2,1,8986.345428621371,5,5
1064654,24029000100950070081,1,24,029,0001,MC033,2,45,7,1,13,1,1,,1,1,1,1,1,2,2,1,,2,,2,1,2,3,1,2,2,1,1,1,2,2,1,1,2,1,2,2,1,1,3,1,3,3,3,3,3,3,2,1,1,1,1,1,2,3,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2016/10/25,24002,2,1o41,2,1,1285.732774833412,5,2
1063956,24029000100950170031,1,24,029,0001,MC031,2,39,3,1,,1,1,,1,1,1,1,1,1,1,,2,2,1,1,1,3,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,3,3,2,3,2,3,2,1,1,1,1,2,1,3,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2016/10/25,24002,2,1o41,2,1,2059.3516478263964,5,3
1063966,24029000100950170051,1,24,029,0001,MC031,2,43,0,1,10,1,1,,2,2,1,1,1,1,1,,2,2,2,2,1,2,3,1,3,2,2,1,2,2,1,2,2,1,1,2,1,1,2,1,2,3,3,1,2,2,3,1,2,1,1,1,2,1,3,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2016/10/25,24002,2,1o41,2,1,2059.3516478263964,3,3
1063960,24029000100950170111,2,24,029,0001,MC031,2,47,4,1,13,1,1,,2,2,2,2,2,1,1,,2,2,2,2,2,2,3,3,2,2,2,2,1,1,2,2,2,1,2,1,2,1,1,3,3,3,3,3,4,2,3,3,1,1,1,1,2,2,3,2,3,2,3,3,2,1,1,1,1,1,2,1,1,1,1,2,2,2016/10/25,24002,2,1o41,2,1,4118.703295652793,3,3
1065358,24029000100950200081,1,24,029,0001,MC035,2,26,1,1,10,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,2,3,2,1,1,1,1,1,1,2,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,24002,2,1o41,2,1,5511.39525716182,5,5
1065350,24029000100950200111,1,24,029,0001,MC035,1,42,0,1,13,1,1,,2,2,1,1,2,2,1,,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,1,1,3,1,3,1,1,4,2,3,2,1,1,1,1,1,2,3,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2016/10/25,24002,2,1o41,2,1,8292.878381583649,3,3
1065339,24029000100950200131,1,24,029,0001,MC035,1,29,7,1,,1,1,,1,1,1,1,1,1,1,,2,2,1,1,1,1,2,4,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,2,4,4,1,1,1,1,1,1,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,24002,2,1o41,2,1,23762.86188083898,5,3
1065345,24029000100950200161,1,24,029,0001,MC035,1,48,6,1,,1,1,,2,2,2,2,1,2,1,,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,3,1,3,3,2,1,2,3,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2016/10/25,24002,2,1o41,2,1,8292.878381583649,3,5
1065328,24029000100950210011,1,24,029,0001,MC035,2,40,7,1,,1,1,,2,2,1,1,1,2,1,,1,1,1,1,2,3,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,3,3,3,1,3,3,2,1,1,1,1,2,1,2,3,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2016/10/25,24002,2,1o41,2,1,2264.00771220666,3,5
1065331,24029000100950210051,2,24,029,0001,MC035,2,41,3,1,10,2,2,1,,2,2,,1,1,1,,2,2,1,1,1,2,2,3,1,2,1,1,2,2,1,2,1,2,2,2,2,1,2,3,2,2,3,3,4,2,4,1,1,1,1,1,1,1,4,,4,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2016/10/25,24002,2,1o41,2,1,4528.01542441332,2,3
1065357,24029000100950210071,1,24,029,0001,MC035,2,53,9,1,10,1,1,,2,2,1,1,2,1,2,1,,2,,2,2,1,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,1,1,2,1,3,3,3,4,3,3,2,2,1,1,1,2,2,2,2,3,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2016/10/25,24002,2,1o41,2,1,2264.00771220666,3,2
1065334,24029000100950210081,1,24,029,0001,MC035,2,58,5,1,10,1,1,,1,1,1,1,2,1,1,,2,2,1,1,1,4,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,3,1,3,88,3,4,3,3,2,1,1,1,1,1,2,1,4,3,3,3,3,2,1,1,2,1,1,88,88,1,88,88,88,88,2016/10/25,24002,2,1o41,2,1,6792.023136619979,5,3
1064630,24029000100950300011,1,24,029,0001,MC033,1,47,9,1,10,2,1,,1,1,1,1,1,2,1,,2,2,2,2,2,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,3,3,1,2,3,2,2,1,1,1,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2016/10/25,24002,2,1o41,2,1,10169.259790419781,5,3
1064619,24029000100950300031,2,24,029,0001,MC033,2,37,3,1,12,2,2,1,,2,2,,2,2,2,1,,2,,2,1,1,3,3,2,2,2,2,2,1,2,1,2,1,1,2,2,1,2,3,1,2,3,3,1,2,3,2,1,1,1,1,2,1,2,3,2,4,3,3,3,2,1,1,1,1,1,2,1,2,1,2,1,2016/10/25,24002,2,1o41,2,1,8338.355201493156,2,2
1064617,24029000100950300041,2,24,029,0001,MC033,2,58,1,1,,1,1,,2,2,2,2,2,2,1,,1,1,1,1,2,2,3,1,1,99,99,2,1,2,1,99,2,88,99,2,2,2,2,2,1,2,3,3,4,3,3,1,88,88,1,88,2,3,2,88,2,2,2,2,2,1,88,1,1,88,2,1,1,1,1,2,88,2016/10/25,24002,2,1o41,2,1,8338.355201493156,3,5
1064627,24029000100950300061,2,24,029,0001,MC033,1,38,1,1,,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,4,3,1,3,99,2,2,2,2,2,1,2,2,2,99,1,1,2,3,2,2,3,1,4,2,2,2,2,2,2,2,3,99,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,24002,2,1o41,2,1,20338.519580839562,5,5
1064635,24029000100950300071,1,24,029,0001,MC033,2,33,8,1,10,2,1,,1,1,1,1,1,2,2,1,,2,,2,1,1,3,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,1,2,3,3,1,3,3,4,1,1,1,1,1,1,2,3,2,2,2,2,2,1,2,1,1,1,2,88,1,1,2,2,2,2016/10/25,24002,2,1o41,2,1,13516.853280335463,5,2
1064002,24029000400619990021,2,24,029,0004,MC031,2,55,7,1,,1,1,,2,2,2,2,1,1,1,,2,2,2,2,2,2,2,1,3,2,1,2,1,1,2,2,1,2,1,2,2,1,1,2,2,3,3,2,4,3,2,3,1,1,1,1,1,2,3,3,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2016/10/25,24001,2,1o12,1,1,1419.4356001565386,3,3
1064008,24029000400619990051,3,24,029,0004,MC031,2,32,5,1,10,1,1,,1,1,2,2,2,2,2,1,,2,,2,1,4,2,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,3,1,1,2,3,1,2,1,1,1,2,3,4,,3,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2016/10/25,24001,2,1o12,1,1,2623.126890252147,4,2
1064675,24029000400619990061,3,24,029,0004,MC033,1,45,3,1,10,1,1,,1,1,1,1,1,1,1,,2,2,1,1,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,1,2,4,2,2,3,3,4,2,3,3,1,1,1,1,1,1,3,2,3,2,2,1,1,1,88,1,1,1,1,2,2,1,2,1,2,2016/10/25,24001,2,1o12,1,1,4838.3065238872005,5,3
1064690,24029000400619990071,1,24,029,0004,MC033,2,58,2,1,12,1,1,,1,1,1,1,1,1,1,,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,2,1,1,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,24001,2,1o12,1,1,473.1452000521795,5,4
1064683,24029000400619990081,2,24,029,0004,MC033,2,29,1,1,12,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,2,3,1,1,1,1,1,2,1,3,3,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,24001,2,1o12,1,1,1748.7512601680983,5,5
1064687,24029000400619990091,2,24,029,0004,MC033,2,55,8,1,,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,3,3,3,1,2,3,2,1,1,1,1,2,1,3,3,88,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2016/10/25,24001,2,1o12,1,1,946.290400104359,5,3
1064679,24029000400619990101,2,24,029,0004,MC033,2,37,8,1,,1,1,,2,2,1,1,1,2,2,1,,2,,2,2,1,1,2,1,2,2,1,2,1,2,2,1,1,1,2,2,1,2,1,1,1,88,3,3,3,4,2,1,1,1,1,2,1,2,3,3,2,1,1,2,1,88,1,1,1,2,88,1,1,2,2,2,2016/10/25,24001,2,1o12,1,1,946.290400104359,3,2
1065383,24029000400619990111,1,24,029,0004,MC035,1,57,10,1,10,1,2,1,,2,2,,2,1,1,,2,2,1,1,1,2,2,3,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,3,3,3,4,2,3,2,1,1,1,1,1,1,3,3,3,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2016/10/25,24001,2,1o12,1,1,2419.1532619436002,2,3
1065387,24029000400619990121,2,24,029,0004,MC035,2,30,9,1,,2,1,,2,2,1,1,2,1,1,,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,3,3,3,2,3,2,1,1,1,1,2,2,4,,3,2,2,1,2,1,88,1,1,1,1,2,1,2,2,1,1,2016/10/25,24001,2,1o12,1,1,1748.7512601680983,3,5
1065385,24029000400619990131,2,24,029,0004,MC035,2,55,1,1,,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,88,1,1,2,99,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,3,2,3,4,3,4,2,1,1,1,1,1,1,3,3,99,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,1,2016/10/25,24001,2,1o12,1,1,946.290400104359,5,3
1065392,24029000400619990141,1,24,029,0004,MC035,1,25,6,1,10,1,1,,1,1,1,1,2,1,1,,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,4,1,3,3,3,3,2,3,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2016/10/25,24001,2,1o12,1,1,4110.2334277144655,5,4
1065381,24029000400619990151,1,24,029,0004,MC035,1,53,11,1,10,1,2,1,,2,2,,2,1,1,,2,2,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,1,1,88,88,1,1,2,2,2,3,1,4,2,3,2,1,1,1,1,2,1,2,4,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2016/10/25,24001,2,1o12,1,1,2419.1532619436002,2,3
1063987,24029004300619990021,2,24,029,0043,MC031,2,33,0,1,,1,1,,1,1,1,1,1,2,2,2,,2,,2,2,2,4,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,3,1,4,2,1,1,1,1,2,2,2,2,1,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2016/10/25,24001,2,1o12,1,1,1976.5135655763052,5,1
1063975,24029004300619990031,3,24,029,0043,MC031,1,45,11,1,12,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,2,1,1,3,1,2,2,1,4,2,2,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2016/10/25,24001,2,1o12,1,1,4101.345927533521,5,5
1063995,24029004300619990041,1,24,029,0043,MC031,1,59,9,1,,1,1,,1,1,1,1,2,1,1,,2,2,1,1,1,4,3,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2016/10/25,24001,2,1o12,1,1,2734.230618355681,5,3
1064667,24029004300619990081,2,24,029,0043,MC033,2,23,11,1,,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,3,2,3,3,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,3,3,3,2,2,3,3,2,1,1,1,2,2,1,2,3,4,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2016/10/25,24001,2,1o12,1,1,1976.5135655763052,5,5
1064663,24029004300619990091,2,24,029,0043,MC033,2,34,1,1,10,1,1,,1,1,1,1,1,2,1,,2,2,1,1,2,2,3,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,3,3,2,3,3,3,2,3,2,2,2,2,2,2,1,3,2,3,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2016/10/25,24001,2,1o12,1,1,1976.5135655763052,5,3
1064671,24029004300619990101,2,24,029,0043,MC033,2,29,7,1,10,1,1,,1,1,1,1,2,1,1,,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,2,3,3,1,2,3,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2016/10/25,24001,2,1o12,1,1,1976.5135655763052,5,5
1065365,24029004300619990111,1,24,029,0043,MC035,1,35,0,1,10,1,1,,1,1,1,1,1,1,1,,1,1,1,1,2,4,1,3,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,3,1,2,3,2,1,1,1,1,1,2,2,3,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,2016/10/25,24001,2,1o12,1,1,2734.230618355681,5,5
1065370,24029004300619990121,1,24,029,0043,MC035,1,46,11,1,,1,1,,2,2,2,2,2,1,2,1,,2,,2,2,2,3,2,2,1,1,1,2,2,1,1,2,1,1,2,2,1,1,3,2,2,3,3,1,2,3,2,1,1,1,1,2,2,2,4,3,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2016/10/25,24001,2,1o12,1,1,4101.345927533521,3,2
1065361,24029004300619990131,2,24,029,0043,MC035,2,38,2,1,12,1,1,,2,2,2,2,2,1,1,,2,2,1,1,1,1,1,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,2,3,2,2,2,1,2,1,2,1,3,2,2,2,2,2,2,1,1,2,1,1,1,88,1,1,1,1,2,2016/10/25,24001,2,1o12,1,1,1069.5379356587898,3,3
1065374,24029004300619990141,3,24,029,0043,MC035,1,22,3,1,12,1,1,,1,1,1,1,2,1,1,,1,1,1,1,1,2,3,88,2,2,2,2,88,2,2,2,2,88,2,2,1,2,2,3,3,2,3,3,4,2,2,2,1,1,1,1,2,2,2,4,2,3,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2016/10/25,24001,2,1o12,1,1,6968.342764866908,5,5
1064024,24029007600619990021,1,24,029,0076,MC031,2,50,6,1,12,1,1,,1,1,1,1,1,1,1,,2,2,2,2,88,1,3,4,2,2,1,2,1,2,1,2,2,1,2,2,2,1,1,1,1,3,3,3,3,2,2,1,1,1,2,1,3,1,4,,3,2,3,3,3,1,2,1,1,88,1,1,1,1,1,2,1,2016/10/25,24001,2,1o12,1,1,283.5327041511187,5,3
1064031,24029007600619990051,1,24,029,0076,MC031,1,57,6,1,,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,3,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,3,2,3,2,3,3,2,2,2,2,2,4,4,3,3,3,3,3,3,2,2,2,2,1,1,88,2,2,2,2,2,2,2016/10/25,24001,2,1o12,1,1,1449.6798573444796,5,5
1064709,24029007600619990061,1,24,029,0076,MC033,1,50,0,1,10,88,1,,1,1,2,2,1,1,1,,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,3,3,2,88,88,2,88,3,4,2,4,3,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2016/10/25,24001,2,1o12,1,1,1449.6798573444796,4,5
1064694,24029007600619990081,1,24,029,0076,MC033,1,34,7,1,10,1,2,1,,2,2,,1,2,2,1,,2,,2,1,1,4,1,2,1,2,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,3,3,4,2,3,2,1,1,1,1,2,2,1,3,2,2,3,2,3,1,1,1,1,1,2,2,88,2,2,2,2,2016/10/25,24001,2,1o12,1,1,1231.5306150455326,2,2
1064695,24029007600619990101,2,24,029,0076,MC033,1,31,5,1,,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,4,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,3,3,2,3,2,1,1,1,1,1,1,3,3,3,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,1,2016/10/25,24001,2,1o12,1,1,4926.12246018213,5,5
1065395,24029007600619990111,2,24,029,0076,MC035,2,47,2,1,10,1,1,,1,1,1,1,1,2,1,,1,1,2,2,1,4,3,2,1,2,2,2,2,2,2,2,2,2,88,88,88,1,1,2,2,3,3,3,88,3,3,4,88,88,1,1,1,1,2,3,88,2,2,88,2,88,1,88,88,88,2,1,88,1,2,2,1,2016/10/25,24001,2,1o12,1,1,567.0654083022374,5,4
1065399,24029007600619990121,1,24,029,0076,MC035,1,44,10,1,,2,1,,2,2,1,1,1,1,1,,2,2,1,1,1,88,2,3,1,2,2,2,2,2,1,2,1,2,2,1,2,1,2,3,1,2,3,3,4,2,3,2,1,1,1,1,2,1,3,2,3,2,2,2,2,1,2,1,1,1,2,2,1,1,2,2,1,2016/10/25,24001,2,1o12,1,1,1449.6798573444796,3,3
1065403,24029007600619990131,2,24,029,0076,MC035,2,31,7,1,12,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,3,88,3,4,88,1,1,1,2,2,3,2,99,2,3,3,3,2,1,1,1,1,1,1,2,88,2,2,2,88,2016/10/25,24001,2,1o12,1,1,1571.9112450949194,5,3
1065410,24029007600619990141,2,24,029,0076,MC035,2,54,11,1,,1,1,,1,1,2,2,1,1,1,,2,2,1,1,2,99,2,1,2,88,88,88,88,88,99,99,2,1,1,2,2,1,99,2,1,88,88,88,88,2,3,2,1,1,1,1,2,88,2,2,3,88,88,88,88,1,2,2,2,2,2,2,2,2,2,2,2,2016/10/25,24001,2,1o12,1,1,850.5981124533563,4,3
1065413,24029007600619990151,2,24,029,0076,MC035,2,45,2,1,13,1,1,,1,1,1,1,1,2,1,,2,2,2,2,2,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,3,3,2,1,1,1,1,1,2,3,2,3,2,3,3,3,1,1,1,1,1,1,2,1,1,2,1,1,2016/10/25,24001,2,1o12,1,1,567.0654083022374,5,3
1064210,24032007702459990021,1,24,032,0077,MC031,2,55,11,1,12,1,1,,2,2,2,2,2,1,1,,2,2,1,1,1,4,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,1,2,4,1,2,3,3,4,3,3,3,2,1,1,1,2,1,2,3,3,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2016/10/25,24001,2,1o13,1,1,705.2050539781864,3,3
1064203,24032007702459990041,2,24,032,0077,MC031,2,46,11,1,,1,2,2,,2,2,,1,1,1,,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,4,1,3,3,3,1,3,3,2,1,1,1,88,1,1,3,4,2,2,2,2,2,1,88,1,1,1,2,2,1,1,1,1,1,2016/10/25,24001,2,1o13,1,1,1410.4101079563727,1,5
